Unnamed: 0,message_id,timestamp,agent,buyer_userid,conversation_id,shopid,Date,is_buyer,is_seller,content,conversation_status,photo_img,order_time
8287,8288,2020-04-04 18:28:13,Goleta,B972125608,C378531169429620997,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 05:47:01
8288,8289,2020-04-04 18:28:30,Goleta,B972125608,C378531169429620997,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 05:47:01
8289,8290,2020-04-04 18:29:52,Goleta,B972125608,C378531169429620997,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 05:47:01
8290,8291,2020-04-04 18:30:50,Goleta,B972125608,C378531169429620997,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 05:47:01
8291,8292,2020-04-04 18:32:54,Goleta,B972125608,C378531169429620997,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 05:47:01
8292,8293,2020-04-04 18:48:31,Goleta,B972125608,C378531169429620997,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 05:47:01
8293,8294,2020-04-04 18:48:36,Goleta,B972125608,C378531169429620997,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 05:47:01
8294,8295,2020-04-04 18:48:38,Goleta,B972125608,C378531169429620997,S963262026,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246404308753293312&shop_id=83382147""}",normal,NO IMG,2020-04-04 05:47:01
8295,8296,2020-04-04 07:32:58,NO AGENT,B972125608,C378531169429620997,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 05:47:01
8296,8297,2020-04-04 12:45:30,NO AGENT,B972565897,C378531169430061286,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P300390photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 10:50:40
8297,8298,2020-04-04 16:03:36,NO AGENT,B973124913,C378531169430620302,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1234915photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 15:19:53
8298,8299,2020-04-04 16:03:55,NO AGENT,B973124913,C378531169430620302,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 15:19:53
8299,8300,2020-04-04 16:04:16,NO AGENT,B973124913,C378531169430620302,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 15:19:53
8300,8301,2020-04-04 21:24:21,Worcester,B974143568,C378531169431638957,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P533056photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 20:12:06
8301,8302,2020-04-04 21:25:45,Worcester,B974143568,C378531169431638957,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:12:06
8302,8303,2020-04-04 21:26:16,Worcester,B974143568,C378531169431638957,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:12:06
8303,8304,2020-04-04 21:26:18,Worcester,B974143568,C378531169431638957,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:12:06
8304,8305,2020-04-04 21:28:49,Worcester,B974143568,C378531169431638957,S963262026,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246444619750793216&shop_id=83382147""}",normal,NO IMG,2020-04-04 20:12:06
8305,8306,2020-04-04 21:28:49,Worcester,B974143568,C378531169431638957,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:12:06
8306,8307,2020-04-04 19:54:46,NO AGENT,B975278408,C378531169432773797,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P679462photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 19:19:33
8307,8308,2020-04-04 14:21:20,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1919169photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 14:11:21
8308,8309,2020-04-04 14:21:20,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8309,8310,2020-04-04 14:21:31,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8310,8311,2020-04-04 14:24:17,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8311,8312,2020-04-04 14:24:44,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8312,8313,2020-04-04 14:24:46,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8313,8314,2020-04-04 14:25:22,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8314,8315,2020-04-04 14:31:18,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8315,8316,2020-04-04 14:31:32,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8316,8317,2020-04-04 14:31:39,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8317,8318,2020-04-04 14:32:32,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8318,8319,2020-04-04 14:44:34,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8319,8320,2020-04-04 14:44:36,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8320,8321,2020-04-04 14:44:51,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8321,8322,2020-04-04 14:44:56,Exeter,B976553788,C378531169434049177,S963262026,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246342978661281792&shop_id=83382147""}",normal,NO IMG,2020-04-04 14:11:21
8322,8323,2020-04-04 14:21:06,NO AGENT,B976553788,C378531169434049177,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 14:11:21
8323,8324,2020-04-04 12:39:18,NO AGENT,B977919625,C378531169435415014,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P221681photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 11:24:54
8324,8325,2020-04-04 12:36:06,Gemma,B979557525,C378531169437052914,S963262026,2020-04-04,False,True,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1315776photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 07:51:39
8325,8326,2020-04-04 12:36:16,Gemma,B979557525,C378531169437052914,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 07:51:39
8326,8327,2020-04-04 12:36:19,Gemma,B979557525,C378531169437052914,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 07:51:39
8327,8328,2020-04-04 12:36:27,Gemma,B979557525,C378531169437052914,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 07:51:39
8328,8329,2020-04-04 12:36:36,Gemma,B979557525,C378531169437052914,S963262026,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246310681502916608&shop_id=83382147""}",normal,NO IMG,2020-04-04 07:51:39
8329,8330,2020-04-04 09:46:30,NO AGENT,B979557525,C378531169437052914,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 07:51:39
8330,8331,2020-04-04 09:46:36,NO AGENT,B979557525,C378531169437052914,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 07:51:39
8331,8332,2020-04-04 09:46:48,NO AGENT,B979557525,C378531169437052914,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 07:51:39
8332,8333,2020-04-04 09:46:52,NO AGENT,B979557525,C378531169437052914,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 07:51:39
8333,8334,2020-04-04 09:46:52,NO AGENT,B979557525,C378531169437052914,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 07:51:39
8334,8335,2020-04-04 10:38:47,Gemma,B983315264,C378531169440810653,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1453715photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 08:40:06
8335,8336,2020-04-04 13:05:12,Gemma,B983315264,C378531169440810653,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:40:06
8336,8337,2020-04-04 13:05:47,Gemma,B983315264,C378531169440810653,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:40:06
8337,8338,2020-04-04 13:05:50,Gemma,B983315264,C378531169440810653,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:40:06
8338,8339,2020-04-04 13:06:05,Gemma,B983315264,C378531169440810653,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:40:06
8339,8340,2020-04-04 13:06:12,Gemma,B983315264,C378531169440810653,S963262026,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246318129202700288&shop_id=83382147""}",normal,NO IMG,2020-04-04 08:40:06
8340,8341,2020-04-04 09:36:08,NO AGENT,B983315264,C378531169440810653,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:40:06
8341,8342,2020-04-04 09:36:09,NO AGENT,B983315264,C378531169440810653,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:40:06
8342,8343,2020-04-04 09:38:00,NO AGENT,B983315264,C378531169440810653,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:40:06
8343,8344,2020-04-04 09:38:00,NO AGENT,B983315264,C378531169440810653,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:40:06
8344,8345,2020-04-04 09:38:18,NO AGENT,B983315264,C378531169440810653,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:40:06
8345,8346,2020-04-04 14:05:41,Gemma,B983603071,C378531169441098460,S963262026,2020-04-04,False,True,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P733675photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 10:36:05
8346,8347,2020-04-04 14:07:03,Gemma,B983603071,C378531169441098460,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:36:05
8347,8348,2020-04-04 14:07:30,Gemma,B983603071,C378531169441098460,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:36:05
8348,8349,2020-04-04 14:07:36,Gemma,B983603071,C378531169441098460,S963262026,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246333583075762176&shop_id=83382147""}",normal,NO IMG,2020-04-04 10:36:05
8349,8350,2020-04-04 11:35:27,NO AGENT,B983603071,C378531169441098460,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:36:05
8350,8351,2020-04-04 11:35:29,NO AGENT,B983603071,C378531169441098460,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:36:05
8351,8352,2020-04-04 11:35:34,NO AGENT,B983603071,C378531169441098460,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:36:05
8352,8353,2020-04-04 11:35:34,NO AGENT,B983603071,C378531169441098460,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:36:05
8353,8354,2020-04-04 14:59:04,NO AGENT,B983974150,C378531169441469539,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1222749photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 13:04:01
8354,8355,2020-04-04 14:37:01,NO AGENT,B985034017,C378531169442529406,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P661567photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 12:52:04
8355,8356,2020-04-04 14:38:00,NO AGENT,B985034017,C378531169442529406,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 12:52:04
8356,8357,2020-04-04 14:38:12,NO AGENT,B985034017,C378531169442529406,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 12:52:04
8357,8358,2020-04-04 14:38:36,NO AGENT,B985034017,C378531169442529406,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 12:52:04
8358,8359,2020-04-04 22:55:13,NO AGENT,B985144896,C378531169442640285,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P849440photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 22:32:19
8359,8360,2020-04-04 22:55:30,NO AGENT,B985144896,C378531169442640285,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:32:19
8360,8361,2020-04-04 22:55:51,NO AGENT,B985144896,C378531169442640285,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 22:32:19
8361,8362,2020-04-04 13:04:16,NO AGENT,B986060004,C378531169443555393,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1230853photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 12:59:17
8362,8363,2020-04-04 20:08:05,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1416381photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 20:01:43
8363,8364,2020-04-04 20:08:05,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8364,8365,2020-04-04 20:08:16,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8365,8366,2020-04-04 20:08:43,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8366,8367,2020-04-04 20:08:51,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8367,8368,2020-04-04 20:08:56,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8368,8369,2020-04-04 20:08:59,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8369,8370,2020-04-04 20:10:06,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8370,8371,2020-04-04 20:10:41,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8371,8372,2020-04-04 20:10:45,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8372,8373,2020-04-04 20:10:51,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8373,8374,2020-04-04 20:13:50,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8374,8375,2020-04-04 20:13:51,Worcester,B986467686,C378531169443963075,S963262026,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246425751132110848&shop_id=83382147""}",normal,NO IMG,2020-04-04 20:01:43
8375,8376,2020-04-04 20:07:56,NO AGENT,B986467686,C378531169443963075,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 20:01:43
8376,8377,2020-04-04 09:07:11,NO AGENT,B991138893,C378531169448634282,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1434503photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 07:30:52
8377,8378,2020-04-04 18:24:05,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P428251photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 17:55:07
8378,8379,2020-04-04 18:24:05,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 17:55:07
8379,8380,2020-04-04 18:29:36,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 17:55:07
8380,8381,2020-04-04 18:29:45,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 17:55:07
8381,8382,2020-04-04 18:29:49,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 17:55:07
8382,8383,2020-04-04 18:30:48,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 17:55:07
8383,8384,2020-04-04 18:31:59,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 17:55:07
8384,8385,2020-04-04 18:32:05,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 17:55:07
8385,8386,2020-04-04 18:32:16,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 17:55:07
8386,8387,2020-04-04 18:32:17,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246400192706617344&shop_id=83382147""}",normal,NO IMG,2020-04-04 17:55:07
8387,8388,2020-04-04 18:33:16,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,True,False,Some Random Text,closed,NO IMG,2020-04-04 17:55:07
8388,8389,2020-04-04 18:35:24,Cynthia,B992816084,C378531169450311473,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 17:55:07
8389,8390,2020-04-04 18:23:57,NO AGENT,B992816084,C378531169450311473,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 17:55:07
8390,8391,2020-04-04 10:34:58,Montclair,B992982663,C378531169450478052,S963262026,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1462716photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 08:45:17
8391,8392,2020-04-04 10:34:58,Montclair,B992982663,C378531169450478052,S963262026,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:45:17
8392,8393,2020-04-04 12:08:29,Montclair,B992982663,C378531169450478052,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:45:17
8393,8394,2020-04-04 12:09:00,Montclair,B992982663,C378531169450478052,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:45:17
8394,8395,2020-04-04 12:09:03,Montclair,B992982663,C378531169450478052,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:45:17
8395,8396,2020-04-04 12:09:07,Montclair,B992982663,C378531169450478052,S963262026,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:45:17
